bbd324b0813ab9288g01688f,只为山水，来此人间：陶渊明传,随园散人
cad32a40813ab7c1bg019f18,陶渊明诗,傅东华
99a32f80717c09a099a4d02,中国古代的隐士,韩兆琦
9c432240716998269c46b5d,中国文论话语的现代生成：文化与诗学,李青青 赵勇
9ad323e0813ab7d68g018a26,乐陶斋文存全三册,李伯齐
1fd324007212f4b21fd245c,发达的诗歌,胡元斌编著
a6932fe0813ab9ceag016165,诗经论丛,李山
fdc325b0729fd416fdcfb05,魏晋南北朝战争诗文综论,宋雪玲
bf6322f07212f004bf674ea,建安王粲研究,吕艳
ee132200717c3e13ee1d8da,东北文学通史,何青志
44d32dc0813abb2e1g012c1e,汉魏六朝百三家集,[明]张溥 尹小林 审校
61a32f505dec2c61a15c2a8,当我们谈论文学时，我们在谈些什么：阿来文学演讲录,阿来
8bf32a305b8b388bf770822,才调集,韦縠
a0332b30718443e1a036270,文心雕龙（中华国学经典精粹）,[南朝梁]刘勰
f3d324e0813abb8c6g015d4b,文章僧命达：大唐文人的遇与不遇,储劲松
e66320b0813abb4afg0163fd,行若无山：李白的“反脆弱”生存艺术,侯海荣
5bb32e90813abaf50g0189e7,旧唐书·白居易传,[宋]欧阳修
1ef32f80813abb9ebg012ae3,韩愈的生涯,[日]前野直彬
ac232df0813aba9b4g019627,屈原,游国恩
73632d60813abbb43g016863,吾家蜀江上：苏轼在眉山,眉山市政协
25132b60813aba7beg013416,松间鸣玉：王世贞传,贾飞
cd032510813aba189g012033,大唐孤勇者：韩愈传,谷曙光
54632450813ab9a6bg019a37,晏几道传,林希美
83d32ea0813abac0fg0117ba,苏洵传,王奕鑫 著
14832190813ab99b4g01425e,唐伯虎传,孙炜
1e032c30813ab9bcfg0102d0,穿裙子的士，最动人的诗：叶嘉莹百岁人生,李云
9f0324c0813aba94eg010281,狂与傲 辛弃疾词中的自我表达,[美]连心达
16d32430813aba94cg01417c,白居易的生平与时代,[英]阿瑟·韦利
ccb32a10813ab942bg019dc6,李白的长安道,海滨
c1d32620813ab9255g019dc0,苏辙传,肖胜萍
267321d0813ab95c1g011b9d,我瞻四方:百代文宗韩愈的前世今生,邢军纪
43a328a0813ab927eg019471,此生永远是少年：白居易诗传,纪云裳
62732e70813ab927fg011333,欧阳修十讲,符海朝
ffd324b0813ab9195g014f83,星河落人间,何楚涵
35d32bd0813ab8d33g011bfa,李贺传,王礼锡 著
f3732a70813ab8b59g010064,忍把浮名 换了浅斟低唱 柳永词传,朱丹红
18832110813ab8b59g011f43,白居易诗传 我寄人间雪满头,李清秋
53832db0813ab8b59g012772,王维诗传 行到水穷处 坐看云起时,凉月满天
218320a0813ab8b59g01370f,世界藏微尘 流年殇锦瑟 李商隐诗传,吴韵汐
ebe32a90813ab928ag011582,起落人间，我自清醒：杜牧传,随园散人
c7c324f0813ab84d1g0173aa,你当像杜甫悲悯度人间,纪云裳
69e32c80813ab7d77g013bdb,陈子昂传,李宝山
f1032ef0813ab7fd8g0197fe,司马相如传,许结
0ad32f20813abaef8g013f02,大唐诗人风云,张梦焕
10d32320813abbbe7g0129f0,屈原传（三诗人传单本）,郭银田
a6232fa0813ab9b71g018fe3,《李白 : 匡时济世的悲剧政治家》,吴达云
b6e323f0813ab8c0ag017edb,千古文人沉浮录,李保平
d9c32ac0813ab9021g015c49,词人六传,墨倾城
9ee328c0813ab9021g016486,诗人三传,墨倾城
810324a0813ab8c37g012c6f,柳永传：云水无尘天涯客,沐雪儿
d0132d6072252a82d01430f,杜甫游踪考察记,宋红
0eb329c0813abb549g016987,北宋文儒——欧阳修传,邵振国
98e32220813ab7cbfg01622d,唐伯虎研究,买艳霞
0a63234071a622010a61a3c,藏在故事里的必读古诗词·水墨丹青篇,侯兵
85232f90813ab7c99g0156e3,诗想者·读经典：迷宫与玄珠,向以鲜
5d832a7071649dd85d8fc2d,水与文学艺术（中华水文化专题丛书）,朱海风 史月梅 张艳斌
e7632120813abb85cg016a33,美学五讲,徐岱
02032ff071f888ca020dd02,爱意成诗：全世界最美最浪漫的情诗,一琳主编 阎锐敏书写
caf32a1071d869a1caf2178,诗词的故事（中华文化故事）,李晓愚
3f43260071f55a9d3f42269,国学经典选注,刘少坤 王立娟 董方旭
c3a32c10813abb96cg0103e9,今诗一百首,周啸天
69432dc0813ab9c17g016b95,中国近代文学史（修订本）,关爱和主编
38732f40813ab91edg017dcc,古代诗歌创新解读探珠,廖伦建 廖咏絮
4d732910813abb331g015e4c,读懂中国：中华文化经典选读,杨瑞主编
25b328f0813abba39g019e25,诗歌教育,李旭强
d0f32e10813aba311g0174ab,兩宋之交理學道論嬗變與詩歌流變的雙向考察,左志南
dac32b305cade5dac3c2437,一言一情怀：中华励志名句,辛尧
cb232900717e6298cb233fd,古典的回响,杨匡汉
54532b60813ab858ag0116c5,语文审美教育12讲,熊芳芳
a9732fc0813ab8101g0130ae,宋朝荷尔蒙,一景之月
2bb32710813ab99d8g015ce0,流光晬语,刘洪鹏
14d320d0813ab9cccg01693a,广州诗词之都丛书之素心词,张海鸥
50e32ab0813aba3d4g01425c,唐宋城市转型与文学变革关系研究,蔡燕
2cc321c0813aba43bg01848b,宋词格律浅析,赵思旸
a7432490813ab82bfg014c55,丰子恺家塾课：外公教我学诗词,丰子恺 宋菲君
3e832e30721474f93e82202,人生不过一场绚烂花事：李清照词传,谭慧
08f326b0813aba52ag019297,月季洒落花瓣,苏翡翠
4e932650813ab77ecg0162ea,美丽国学-唐诗·宋词三百首（全彩精华版）,[唐]李白等
1cd32bc0813aba027g016ae9,苗师傅文学人生课,苗炜
07a32c80813ab6d0fg012558,王沂孙词集,王沂孙
6c1320805d0d826c1f39301,美学原理,李勇
27f32430813aba3ddg01770c,云南古近代词史研究,张若兰
aa5326b0813abb968g0124f7,相看两不厌：中国古典诗词中的生态环境,艾俊生
acd32f705c6ce3acd13359c,陌上红尘 情与谁共：谁在唐诗里醉舞霓裳,八月安妮
fc332fa0719204aafc3619b,镜像与流年：一个人的美学史,刘成纪
e6a32f90813aba358g012350,桃花夭夭，灼一世芳华：古代蕙心女子的诗情词韵,彭敏哲
6e53299072106c826e50274,国学与闻,饶晓
cb432c70813ab7b81g010c12,谢朓传,胡阿祥 王景福
f0832db0813abbb5ag011865,盛唐诗仙的功名困局：李白为何一生难入朝堂,纪小北
502323a0813abb7e6g013767,关河梦断：陆游的怆旅人生,远人
fa532a10813abb3cfg019cdc,笔落惊鸿：历代名家诗词人传,村夫
403326f0813abb628g01473e,大唐文脉,李旭东
6ea328b0813abb7a8g0197c0,大唐文人的朋友圈,道兰
aac32a50813ab934fg014c0e,我是人间惆怅客：纳兰性德的情与词,杨昭
2e1325d0813abb538g015abf,满族词史【中华书局出品】,孙艳红 著
6df32860813ab828ag012808,诗吟天下（套装共2册）,武芳芳 翟叶
441326e0813ab96cag011835,中华经典诵读教程,赵素文
f0d32390813ab9e08g017920,给少年的诗词点睛课：意象十二讲,周若卉
a3e32be0813ab7febg014901,趣讲唐诗·从香山居士到无题诗人,夏昆
91d32a507275fd7191d096e,我是人间自在客,叶楚桥
f6232ad072455c24f62a729,讲给孩子的国学经典（第四册）：文集诗薮,侯会
e60324d0813aba43cg0123be,水的独奏：流淌在岁月里的诗文,沁璎
a35320f0813ab6aaag017a05,国文鉴赏（古代编）,刘燕歌
c9c32890717128f9c9c6df2,复社与文学研究,曾肖
da032ef072517ae3da039f2,谈美,朱光潜
7da32050722ea03d7daa09b,童年四季古诗词,黄荣华选编 潘川绘
a6232000813ab855bg016738,修身齐家治国平天下诗文绝唱镜鉴,韩寿山 徐文艳
98d32ab07156d9f198d7d47,历史艺术与禅韵,见君
f6f325905c14f7f6f688ecc,王国维讲国学,季风
238325307200ec962389276,中华传统美学精神,祁志祥
1f232420813abb1bfg013d40,晚清明初西方美学译介对中国诗学现代转型之影响,陈学祖
bad32f30717dbadebad56e8,艺术美学研究,曹桂生 曹阳
3c232d1071898a0b3c27583,大丈夫之词（增补本）,范曾
e4d32800813abbad8g016f00,清华国文课,清华大学国文系
95f32f907216a59595f8a15,文学经典：文学评论与作品选集,韩喻编著
11332c40721eb3ee1131016,中国文化通义,李中华著 邓联合导言
11032340813aba51eg0181c7,中国古典文艺美学的现代价值研究丛书·通向现代的中国古典文艺美学范畴,蒋述卓 刘绍瑾
96c32e80813aba51eg012a56,比较与融通—多维视域下的诗学与语言学研究,伍方斐 何明星
29632b805916e7296b2c2ac,文论：文学评论经典,郭艳红
40432b90813ab79bbg011966,梅边吹笛染词尘：宋词中的杭州四时盛景,吴悦
c0b32af0813abbae0g019c14,唐诗宋词，韵律之美与文人情怀,杜爱萍 文元
900321907273eacd9002042,宋：风雅美学的十个侧面,邓小南等
436326b0813abb93cg016c20,人间听风八百遍 : 唐宋文人的诗酒人生和夜雨江湖,于志升
e3a32990717c0919e3a3377,学生宋词佳句分类鉴赏辞典,徐汝淙 周长志
cce32580723027cbccea0db,初中必读古诗词精华品鉴,徐昌才
b5232c50813ab7d08g012ebf,安得情怀似旧时：那一袭风雨的温存与凄凉,李不非
69e32080813aba0c3g01270a,香江文苑：蔡宗齐自选集,[美]蔡宗齐
88d3254071f55b4f88d5d92,大学国文,熊安锋 徐耀鸿
aca32190813aba808g016e69,守望传统：在田野寻找人文,石硕 著
c7332c20813ab69ebg015017,中华经典晨读百篇,王周锁
7cf32de0813ab726fg01476a,藏在古诗词里的两宋史,刘应   刘威著
c7132cb0717db975c71322c,宋代士大夫群体意识研究,郭学信
23b322f0813ab75d2g0144e0,佟先生的语文课（人大附中名师语文公开课）,佟世祥
35e32f20813ab961dg0151b2,宋朝文人的朋友圈,晏建怀
dd432440813ab9264g016c60,唐宋婉约词史研究,王小荣
62432340813aba5c1g0129ab,汴京客,景步航
47332b00813aba0f5g01413f,唐宋词的审美特性,孙立
ed632040813ab8c01g01712f,行走的御松江大叔 : 诗词书画鉴赏指南,意爱笑
703326a0813ab9b0eg01880f,我欲因之梦吴越：江南文化十二讲,刘士林
95032f9058d9a6950bc5632,中国文人的活法,李国文
60632f60813ab840eg0166dc,唐宋名家词选 作法集评,蔡嵩云 罗克辛 张守红
a40321205e196ba40c598bb,中国传统文化导读,李红丽
98c321607214087a98ca176,情性为本：《人间词话》文学观念研究,霍俊国
b6832b9071ec995ab68f73f,美学散步,宗白华
31532500813ab70fdg0196f9,美学三境,[清]王国维
86132a6071f3a38886186c7,此间风雅,汪曾祺
4e732130813aba804g014a59,文学写作（第2版）,干天全 刘迅
22d32a80813ab883cg013d8a,书写美学,邱正伦
a0f32db0813aba7a2g0135e6,梦魂诗香,蒙吉品
7e132f507265a58a7e1b41c,古诗词里的动物植物：古诗词里的博物志,石润宏著
a0a325a0718628a6a0a35c5,文学课堂审美论,叶继奋
1e032df0813abaed1g01762d,梁晓声文学课,梁晓声
221327d0813ab92a9g0198e7,江南诗性文化的多元解读,庄若江
b8832d00813ab9ddbg010770,明清柳宗元批评研究,周玉华
ef332490813aba686g010a40,曲藻,[明]王世贞
79832ea0721474b5798ed3d,美得令人心醉的100首花间词,王光波
980323c0813abb4b3g01834a,古文现场： 循着历史读经典,王海兴
51b32a60813ab9ceag017188,日月光华：古诗词里的四季,李尚容
ae132070813ab7e1cg011a75,细读两宋三百年,刘路
f7c324605bcee9f7c2f4331,中国古典诗文诵读,李梦编著
70632bb07268db4c7064403,读词入门,陈振寰
41e32120718deeb641e4a52,陪孩子品词,俞陛云
18c328307265a58818cc48a,古诗词里的地理名胜：古诗词里的博物志,潘剑彬 马全宝 董彦雷编著
05532650813ab91f1g017747,审美发生与美的鉴赏,刘强
d5832360813abb5c8g0170d2,中国山水文学的历史脉络与文化演进,杨真真
9d5329407249f2719d54f41,雪落黄河静无声,董一菲
0ee32970813ab9592g0112f1,昌杰作品集,秦格赏
598322a0813ab7febg012729,趣讲宋词·从东坡居士到一代才女,夏昆
146322c0813ab7cf7g016685,溯源——中国传统文化之旅,苟琳
459322c0813ab9ee4g014543,古诗译评,木斋
23f32250813aba3dfg01988e,魏晋南北朝文论范畴的现代阐释,赵建章 赵迎芳
cdc328d0813ab81cfg016868,中国文化通史：魏晋南北朝卷 03,郑师渠 曹文柱
ae3324505c3a4bae3a9a35b,艺文类聚（第三部）,欧阳询
42e320a0723d39f742e95b9,先唐时期文学史书写研究：兼论中国传统文学史书写范式的确立,任慧
7b132af0813ab9206g01661c,魏晋诗选辑,逸清
0d732ec0813aba6ccg017df1,新著中国文学史,胡云翼
4f8320b0813abbb5bg0167d7,水做的历史：浮世才女撷华录,沈雁杭
89b32b30813abb172g016e96,江苏历代文化名人传·吴伟业,李忠明
729325b0813ab91c7g01472d,中华经典作家新论,张高杰 薛亚康
f38329905b71f4f385bb468,苌楚斋随笔,刘体信
f5f32a005b7087f5fdbf145,苌楚斋续笔,刘体信
83c323005b708283cf81282,苌楚斋三笔,刘体信
281320e05b7085281e908f0,苌楚斋四笔,刘体信
3ac32c705b708b3ac925661,苌楚斋五笔,刘体信
2da32960813aba2e6g010976,盧前詞學文集,陈丽丽 刘军政 孙克强
db5327c07198d5f0db5c4cd,清华大学新人文讲座：文化传承与创新,曹莉
cb43231072398fc6cb4f7a5,十花记,晏藜
41932b20813ab9267g013bd1,王夫之《诗广传》诗学思想研究,袁愈宗
e2032ee0813ab938cg0112e7,文学经典鉴赏・唐五代词三百首,上海辞书出版社文学鉴赏辞典编纂中心
2e0326d0813ab848bg01067c,唐五代词（历代名词鉴赏）,上海辞书出版社文学鉴赏辞典编纂中心
9c232370813abb780g013f36,唐宋词百家全集1,锺叔河
b8e32890813ab8259g0195a9,绝妙好词,[宋]周密 查为仁 厉鹗 赵惠俊
24a32890813ab99e0g0195ed,中国古典诗词赏鉴百问百答,王啟望  江泽利
48a32b80813ab7592g0160d1,况周颐与晚清民国词学--国家哲学社会科学成果文库 （精）,彭玉平著
34f325d0813abb547g0150df,援书论词批评理论研究【中华书局出品】,杜庆英
3ae32ee0813ab923cg014705,宋诗钞：清江集钞,孔文仲 孔武仲 孔平仲
a6c32940813ab8f84g01840b,词苑萃编,冯金伯
ed4321f071f886c9ed494fd,花庵词选,黄昇选编 [宋]杨万里点校/集评
9c232160813ab77c5g0166d4,南京历代经典诗词,冯亦同
29232a10813ab9866g014133,唐诗品汇,高棅
fbb32cc072040e99fbb086c,诗画之间,刘石
caa326f0813aba289g0112be,中国传统文化十讲,赵昭
44032760813ab7b78g015f37,有皇帝的文学史,浅见洋二 高桥文治 谷口高志
9f132c70813ab82c0g012f05,东坡有佳作,陈鹏
c5b32590813ab6942g01529a,十四家诗抄,朱自清
b0d32670813abb98ag013dd4,佛理与文风：佛教文化视野下的中古文学,高华平
99032b60813ab6d44g015e8c,阳春白雪,杨朝英 冯裳
5fe329605b83535fed72e71,词综,[清]朱彝尊
31632ff07168d0e4316f9e6,青少年诵读千古名篇,张贤明
24d32a80813ab69c0g012aa6,古笺风雅系列——诗情画意间的美学智慧（套装共4册）（尺素风雅）,刘璁
97f32db0813ab730eg010538,江淹《杂体诗三十首》研究,郭晨光
2ef32980813ab898bg017cab,罗根泽古典文学论文集,罗根泽
25b32470813ab7254g016e0f,古代文学批评丛稿（有学）,韩泉欣
616322c071f2a8ff616e0a0,南朝佛教与文学,普慧
f0032680813ab9659g01365e,李白女性题材诗研究,伍宝娟
22a320c0813abb0e6g016714,唐代寓言诗选读,付军龙
4fb32c90813ab74fdg013b10,诗词曲与音乐文化,解玉峰著
16f32670813ab8be3g0159f8,诗文论的审美嬗变与价值取向（古代文学理论研究第五十辑）,胡晓明
189329a071dd5a651894f0b,论经典,詹福瑞
dce324707275ffbadce2593,千古风流,熊召政
2b732f60813aba352g0132dd,听朱自清讲古代诗歌,朱自清 著
c983297072166f17c985738,宋词入门（宋词经典研究系列）,诸葛忆兵
d9b32a20813ab86f5g014e9f,诗人与诗的故事 古诗中的百科,贾月珍
3fb32140813abbbfeg01996d,让此心光明：用中华文化打开心结,王兆雷等
8af32fd0813ab73e3g017b40,诗酒趁温热 : 大唐才子的追梦人生,彤管有炜
1fe326e05e49931fe6438de,文学透视学：文学理论体系新探,张炯
aa132ec0813ab78a2g016e76,河岳英灵集,殷璠
24932930717c08cc249db58,西出阳关：历代亲历西域诗人剪影,顾世宝
00f32b005c5e9a00f3d1ffc,国学常识,文渊
5a332650718874d15a3167b,古诗词文吟诵导论,陈少松
7ea32560813ab9d45g0122cc,跟着古诗词去旅行-大漠孤烟篇,陈兰军  蒋文婕
fad32d40813ab8078g011f27,唐诗写意,凌翔
494328d071fb0d1e494814e,中国古典学（第一卷）,杜晓勤主编
3e0325e0813abb08dg01120a,古代教坊与文学艺术研究（套装全二册）--国家哲学社会科学成果文库【中华书局出品】【第一分册】,黎国韬著
85e3282072505cf385e56c8,文学概论,老舍
776327f0813abb053g019703,吟诵之道,恒生
a9532f105c26fca95ff8c2e,能改斋漫录,吴曾
7fe3218071822dfe7fe43f9,诗画融通论,吴企明
5cb32e20813ab7898g0182f0,中国古代文体学研究（增订本）精,吴承学
bdd32c20813abb093g013d1d,唐诗三百城（全二册）,邹纪孟
58932c70718983c8589a3fa,魏晋南北朝文学思想史（中国文学思想通史）,罗宗强
3c432650813ab72eeg012c57,中华美学精神,高建平
026323e0717db87d026c1e3,“张籍、王建体”研究,于展东
3a6328b0721628533a6a9eb,也无风雨也无晴：苏东坡的诗词与人生,史良昭
b91326d0813ab7bc6g019499,梅尧臣研究,涂序南
a6b3256071fb31aea6b4aa9,中国文学思想史（先秦至北宋）,周群
af932aa0813ab9a21g01011d,魏晋文学史,徐公持
1b5322e0813aba5a9g01602f,张祜文集,张祜
5be3220057d7a35be527896,中华句典1,陈晓丹编著
54732860718f9b505471adf,不可不知的文学常识·中国卷,李小龙 张仲裁 杨飞
c5a32480813abb040g017817,诗词桃花源,寒阳
77332f807203e70f7737afc,飞花令里读唐诗,鸿雁
ac232950813ab90b1g01393b,读与思,阎晶明
94532100813ab848ag0165f0,先秦诗（历代名诗鉴赏）,上海辞书出版社文学鉴赏辞典编纂中心
61532c1071b1987b6153c1a,鲁迅早期中国文学史著述辑论,王志辑论
41e322c0813ab7376g012a70,毓老师说诗书礼,毓鋆 讲述/陈絅 整理
77432cb071822dbf774de24,庾信传论,鲁同群
038321c0813ab8f83g015129,卢仝诗歌研究,郑慧霞
8cd32bd0813abb328g014325,古谣谚,[清]杜文澜 尹小林 审校
15432100717c07c71543273,纳兰性德词评注,刘淑丽
88b325a0813ab7f57g01367c,凝神静气读一首诗,黎荔
77632b90813abab81g015acd,云山千万重：中国古典诗词品读,尹昌龙
8b932d00813abbdb5g014a0b,空色：中国传统意象二十品,宁大有
2fd32ed07204f5b52fdeebf,历史的荷尔蒙3：古人的浪漫与孤单,历史的囚徒
6ed32310813ab7a95g015bbb,历史的背影和回眸1,吕瑜洁
5e332b80813ab7526g0162aa,语法与诗境——汉诗艺术之破析（全二册）,[美]蔡宗齐著
2ce322a071dbfc2a2ce4018,诗自四季来,黄荣华
55f32810813ab80fbg019863,文化的活力,南帆
b9f322005c6071b9f3ed4f1,艺术导论（大学通识书坊）,王杰泓 张琴
45b32700813ab8b69g015bf2,拜入诗门：中华古诗教程,黄向军
e7232b70813ab9340g0176e9,中国文化之美,全国哲学社会科学工作办公室
589324f0813ab8a7bg015df3,中国河流文学研究,蒋林欣
197329d05bcd68197ebf6fb,经典古诗文诵读（上）,王景华 厉复东编著
b43320b0813aba7ceg015865,中国古诗精华分类鉴赏（下）,周金声
804327a0813ab751cg01898f,家园与天下——明代书文化与寻常阅读,何予明著 译
bdb32b80716a4c84bdb0b32,草木缘情：中国古典文学中的植物世界（第二版）,潘富俊
f4932450813aba71cg014067,雨村曲话,[清]李调元
8e132350813ab983fg016c98,文学散曲奇葩,鹿军士
acb32df05b88d2acb0035c2,词谑,[明]李开先
d8132e40813ab74cfg0143a0,北大通识课,经典课程编委会 编著
e9c32c107189bbfbe9c82ee,有一种风雅趁年华,白落梅
ebf32d60813abbbbdg014a8e,岁时山河,安意如
96332a7072b31f7e963b412,二十四节气：创立与传承,陈广忠
32132c70722fbcd932164de,古代韵文导读：悠悠情思篇,甘玉贞
8f332a50719145de8f3f5a7,元曲全鉴（典藏诵读版）,东篱子解译
ab332c30813ab8977g013023,文学大纲,郑振铎
03a323107216a5b303af418,散曲奇葩,李勇编著
cdd32d305c059acdd1ea8ec,乐府阳春白雪,[明末清初]李渔
58f32f30813ab7b22g01951f,行藏集,王亮
2a832140813abb399g012609,读曲通识,陈煜 傅道彬
ca4322b0813aba22eg0180bd,桃源心境——中国传统院落文化,徐鹏
27d32c7052cf2b27d46dddd,读点经典,读点经典编委会
12632ef071a4b4c2126d568,笔墨清朝：大清才子图鉴,林河图
78732380813ab9a2bg019515,叶嘉莹：诗词抚人心,杨轻舟
f703286071930e18f70b295,中国文论的思想与智慧,胡晓明
f0e329e072055e2cf0e569c,词苑绝妙神韵,鹿军士
8e132790729232338e1c9cc,骄傲与落寞：盛唐漂泊者，李白传,白芷寒
0e932300717e637a0e90b65,亡宋北解流人作家群体研究,闫雪莹
ed532860813abb782g011d66,殉道勇士——李贽传,高志忠
6ce32ef0813ab983cg010494,人生就是独自的旅行：柳永传,随园散人
30932600813ab91d6g012d8b,大唐诗人那些事,李清秋著
b14329b0813ab91d6g01828a,大宋词人那些事,李清秋著
2cd322a07212f58b2cdc985,当时只道是寻常：纳兰容若词传,卜可
e05322a0813abb4dbg01976b,人间最美是清秋：王维传,毕宝魁
dc9322d0813abbd25g011350,胡适古典文学论集,胡适
6b332880813abb96eg018c9e,婉约词赏析,王建忠 彭微
5b132390813ab84b3g010c4f,为你读书,江晓原
f2132c30813abb283g0191d7,中国古典文学鉴赏十四课,孙敏强
34e326c0813ab9657g0157d2,曲词发生史续,木斋
52b32e40813ab980ag019698,读国文  品人文（上、下册）,徐建华 吕宝新
b9532130813aba5d9g0188a7,诗词管理学,王冬梅
f6132bb0813ab92b5g0169f1,诗词文曲鉴赏・唐诗,上海辞书出版社文学鉴赏辞典编纂中心
02d32a8059ffc902d789c89,国学与艺术欣赏,刘永娟主编
66932660718f9b86669752c,北大国学课,文章编著
42132de0813ab978eg014525,这些个美学常识你得知道,杨华
cdf32bf0813ab758cg012f2f,唐诗辞章艺术（精）--中国诗学研究专刊,郭自虎著
b2532200813ab6de8g011715,江南诗性文化,刘士林
1a532a50813ab8034g0181c4,千古奇文枕边书,李楠
56932880813ab8b2bg0171ff,大学语文,李改婷
f1832e00813ab907cg016ce6,文体诗学,皇甫修文
647325d0813abb053g015fdf,组合飞花令诗词集萃,黄振岗 黄静 黄峻雄
27332d40813ab96c6g0108f6,中国古代诗歌的感情与创作手法,丛培谦
12232910813aba4a8g0164a6,晨读：每天一首诗（俞敏洪对谈栏目推荐书目）,贾飞
ce032ea0813ab7093g016900,雪泥鸿爪,张化本
7c332530813ab7821g016fc0,艺术之美,朱良志
88f328c071a621fb88fb473,藏在故事里的必读古诗词·大美天地篇,张双
aae32ec0813ab6fb4g0178ff,中国人眼中的美：中国审美意识十讲,长北
37a323d0813ab9217g015335,词中城市：回望宋朝城市“黄金时代”,吴琳
02932c40725839a7029713d,传统文化与人生,陈引驰 王希明主编
5f1321a0813ab790cg013702,一真集,孙敏强
4d632500813ab9643g019d6d,另类情诗集,孟若景
52632090813abaccdg014cff,韩国唐诗学研究【中华书局出品】,徐宝余著
28f323d0813aba0e4g0113d0,国学经典诵读,秦雅军 蒋丽俐 何玉霞
d8232a805d0d5fd82aec0f8,中国古代诗歌美学思想研究,李天道
41832b70813ab9ba4g0140e6,跟着唐诗回唐朝,朱丽 王斌
21932930813ab7c04g0144b4,初学记：诗国万物,杨昊鸥
fe132580813abb39dg013c64,一纸风流：诗词中的快意江湖,一笑作春风
f2732cc054d981f27e8c038,话题中国文学史,乔力
0eb32a70813aba22dg0155a1,思君下渝州——探寻重庆古诗地图,张永才 姜春勇 主编
7b2323e0813ab8f63g016f42,化古为新：唐宋词对前人诗歌的接受,钱锡生
3df32780813ab9387g019f97,仑声作品集②诗词曲赋探例集,杨占山
17332a10813ab708eg012701,周末读诗：细雨湿流光,王亚鸽
5e432860813ab9be3g018e77,诗词名句：可读可背的写作素材,张祥斌   闫哲美
d4832aa0813aba93eg012450,诗教三卷,陈立基
d3b32140813ab7d67g019519,学术家园,张立伟 王相伟 王晓宁
38632480813ab7511g019261,陈振濂学术著作集·空间诗学导论,陈振濂
7b232d40813ab99cdg019101,风花片片春　诗词话气象,闫敏慧
7ad32b50813ab783dg014a41,中国最美传世诗词 (书立方系列·品读经典),《书立方》编委会
90b324c0813ab78c5g015da6,等一朵花开,林帝浣
f77320b0813ab69bfg010ee0,所有的美好 都是恰逢其时,孟斜阳
fc332b20813abb40dg012cce,大宋少年团：宋词的娱乐圈,颜月
22d32280813ab9693g019eb9,最美的词大全集,李鹏主编
83432ef0813ab7eabg011947,一个被思想照亮的夜晚,傅道彬
d05323f0813ab95edg012493,透过历史看古诗词,赵震
98932440813aba52ag014e89,岁月成诗,胡艳
897320705bf1b6897bfe77b,诗心：从《诗经》到《红楼梦》,王军
eb932830813ab7c13g013430,青山红楼婉约词,阿迪娅
99632a10813abb33bg018fcc,宋韵那般闲事儿,周群芳 钱仁
bd9324b0717c0900bd9f162,休闲宋词鉴赏辞典,刘尊明 朱崇才
280325e0716c5417280c5ea,读者之心：词的解读,张宏生
48532060813ab9066g01167e,江南文化与南唐词,张丽
98332990813ab8256g017ad7,南朝夜宴：金陵城市生活和江南文学,马海英
22f323005e1d1222f175860,大国的文脉（世纪大讲堂）,凤凰书品编著
e18324c071f01424e18881c,初涉集,许芳红 杨颖
e9e32ec0721474bfe9e045a,美得令人心醉的100首婉约词,姜波
bdd328e0813abb578g0138f3,长河故人来,杨满沧
4bb32e90813ab8d8cg015827,温婉的风景：唐宋婉约词史研究,王小荣
42532850813ab8f7dg011045,独自莫凭栏,姚敏
5b932170813ab83ffg017445,千古词帝：李煜传,徐枫
c1732410729a487fc177f30,谈文学,朱光潜
ac9320f0813ab8d69g017868,古典文学与现代汉语讲析（上下册）,丁恩培
940322b0813abb7e7g0179ad,百花词韵：山野,邵泽华
6f232440813aba55bg012cb1,中国诗五讲,陆志韦
b0b32de0813abb2b3g0166f1,本事词,[清]叶申芗
6c3324107294698e6c31981,苦雨斋旧事,孙郁
24e321005c292c24e225a1f,西圃词说,田同之
79f32d80813ab7be7g015017,寸草丹心万里程,季羡林
a3432d00813ab90f1g013734,中国古典文学论衡,杨天石
a25329e0813ab8874g016577,汉文学史纲要,鲁迅
8bd32cd0813ab8042g01035e,如果诗词会讲故事（先秦篇）,高昌 编著
ec032720719b1f9fec085c8,丝绸之路上的诗人,徐兆寿
bf532bf0728d031abf5fe21,中国古代文史经典读本（精选版）,赵昌平等撰
d5532ec0813ab90bbg017e36,经典常谈,朱自清
c78320d0813ab8449g0171a2,唐诗琼林（中）,池君 莽姬 海妞
97f322905ce31097f35ac38,文学史摷微,许斌
8b532a307275ff108b5fe71,以诗意的方式过一生,慕容素衣
ff53223071898728ff5710d,中国古代文学研究,杨庆存
26632bc0718bf6d8266d433,一生要读的国学经典,汪思源
28f32800716aacdc28f30af,中国文学欣赏发凡,傅庚生
177324b05985ad17722fcdd,中国文学批评小史,周勋初
59532e20813abb62eg014572,博大精深：一本书读懂中国文学,姜越
2a632fb05dda712a6a3a7e0,中国士人,何立明
21632820813aba27eg010f4d,国色：古诗词中的洛阳,中共洛阳市委宣传部
59f32e00813ab6941g015a3c,宋五家诗钞,朱自清
f6832330813ab8fa2g0135ae,西昆酬唱集,杨亿
91732820813ab8a61g0176a1,诗歌文学纂要,蒋祖怡 孙羽津
e21325e0719db0e9e214b4e,中国传统文化概论,骆文伟
1e632ae0813ab9a2bg01234b,纵马踏花向自由,子非秋月
